Flight ID,Demand Type,Runway,WVC,Scheduled,Averaged Actual,Minimum Actual,Maximum Actual,Average Delay [s],,,Flow,Delay,AvDelay,Demand,,
A319,ARRIVAL,27R,LM,29:15:57:02,29:16:27:12,29:16:27:12,29:16:27:12,1810,2563022,2564832,41,1810,1683.19512195122,41,0,18416
A320,ARRIVAL,27R,LM,29:15:58:24,29:16:28:30,29:16:28:30,29:16:28:30,1806,2563104,2564910,41,1806,1684.21951219512,42,1,18417
A319,ARRIVAL,27R,LM,29:15:59:54,29:16:29:48,29:16:29:48,29:16:29:48,1794,2563194,2564988,41,1794,1685.53658536585,42,1,18418
A319,ARRIVAL,27R,LM,29:16:01:13,29:16:31:06,29:16:31:06,29:16:31:06,1793,2563273,2565066,41,1793,1687.17073170732,41,0,18419
B737,ARRIVAL,27R,LM,29:16:06:50,29:16:32:24,29:16:32:24,29:16:32:24,1534,2563610,2565144,41,1534,1687.04878048781,44,3,18420
A319,ARRIVAL,27R,LM,29:16:07:53,29:16:33:42,29:16:33:42,29:16:33:42,1549,2563673,2565222,40,1549,1690.875,43,3,18421
B744,ARRIVAL,27R,H,29:16:09:15,29:16:34:58,29:16:34:58,29:16:34:58,1543,2563755,2565298,40,1543,1698.1,43,3,18422
A343,ARRIVAL,27R,H,29:16:11:01,29:16:36:48,29:16:36:48,29:16:36:48,1547,2563861,2565408,41,1547,1709.51219512195,44,3,18423
A388,ARRIVAL,27R,A380-800,29:16:12:19,29:16:40:00,29:16:40:00,29:16:40:00,1661,2563939,2565600,41,1661,1717.12195121951,44,3,18424
A320,ARRIVAL,27R,LM,29:16:13:53,29:16:42:52,29:16:42:52,29:16:42:52,1739,2564033,2565772,43,1739,1727.53488372093,44,1,18425
A320,ARRIVAL,27R,LM,29:16:15:22,29:16:44:10,29:16:44:10,29:16:44:10,1728,2564122,2565850,43,1728,1730.46511627907,44,1,18426
A321,ARRIVAL,27R,LM,29:16:16:37,29:16:45:28,29:16:45:28,29:16:45:28,1731,2564197,2565928,42,1731,1730.52380952381,44,2,18427
A319,ARRIVAL,27R,LM,29:16:18:30,29:16:46:46,29:16:46:46,29:16:46:46,1696,2564310,2566006,42,1696,1734.02380952381,43,1,18428
A320,ARRIVAL,27R,LM,29:16:19:37,29:16:48:04,29:16:48:04,29:16:48:04,1707,2564377,2566084,42,1707,1738.21428571429,43,1,18429
A320,ARRIVAL,27R,LM,29:16:21:22,29:16:49:22,29:16:49:22,29:16:49:22,1680,2564482,2566162,42,1680,1740.30952380952,43,1,18430
A321,ARRIVAL,27R,LM,29:16:23:53,29:16:50:40,29:16:50:40,29:16:50:40,1607,2564633,2566240,42,1607,1742.19047619048,42,0,18431
A320,ARRIVAL,27R,LM,29:16:24:26,29:16:51:58,29:16:51:58,29:16:51:58,1652,2564666,2566318,42,1652,1738.97619047619,41,-1,18432
A320,ARRIVAL,27R,LM,29:16:25:37,29:16:53:16,29:16:53:16,29:16:53:16,1659,2564737,2566396,41,1659,1741.09756097561,40,-1,18433
B772,ARRIVAL,27R,H,29:16:26:54,29:16:54:32,29:16:54:32,29:16:54:32,1658,2564814,2566472,41,1658,1739.0243902439,40,-1,18434
A320,ARRIVAL,27R,LM,29:16:29:09,29:16:56:45,29:16:56:45,29:16:56:45,1656,2564949,2566605,42,1656,1731.66666666667,41,-1,18435
A320,ARRIVAL,27R,LM,29:16:30:42,29:16:58:03,29:16:58:03,29:16:58:03,1641,2565042,2566683,41,1641,1733.51219512195,40,-1,18436
A319,ARRIVAL,27R,LM,29:16:31:39,29:16:59:21,29:16:59:21,29:16:59:21,1662,2565099,2566761,41,1662,1731.51219512195,40,-1,18437
A346,ARRIVAL,27R,H,29:16:32:51,29:17:00:37,29:17:00:37,29:17:00:37,1666,2565171,2566837,41,1666,1729.39024390244,40,-1,18438
A320,ARRIVAL,27R,LM,29:16:35:26,29:17:02:50,29:17:02:50,29:17:02:50,1644,2565326,2566970,41,1644,1727.9512195122,41,0,18439
A321,ARRIVAL,27R,LM,29:16:36:38,29:17:04:08,29:17:04:08,29:17:04:08,1650,2565398,2567048,41,1650,1728.39024390244,41,0,18440
A319,ARRIVAL,27R,LM,29:16:37:44,29:17:05:26,29:17:05:26,29:17:05:26,1662,2565464,2567126,41,1662,1728.14634146341,41,0,18441
A320,ARRIVAL,27R,LM,29:16:39:03,29:17:06:44,29:17:06:44,29:17:06:44,1661,2565543,2567204,41,1661,1727.70731707317,42,1,18442
A321,ARRIVAL,27R,LM,29:16:40:24,29:17:08:02,29:17:08:02,29:17:08:02,1658,2565624,2567282,41,1658,1728.26829268293,41,0,18443
A320,ARRIVAL,27R,LM,29:16:41:35,29:17:09:20,29:17:09:20,29:17:09:20,1665,2565695,2567360,41,1665,1729.26829268293,41,0,18444
B734,ARRIVAL,27R,LM,29:16:42:31,29:17:10:38,29:17:10:38,29:17:10:38,1687,2565751,2567438,40,1687,1730.875,40,0,18445
B763,ARRIVAL,27R,H,29:16:43:45,29:17:11:54,29:17:11:54,29:17:11:54,1689,2565825,2567514,40,1689,1730.725,40,0,18446
B738,ARRIVAL,27R,LM,29:16:46:07,29:17:14:07,29:17:14:07,29:17:14:07,1680,2565967,2567647,40,1680,1730.725,41,1,18447
A319,ARRIVAL,27R,LM,29:16:47:30,29:17:15:25,29:17:15:25,29:17:15:25,1675,2566050,2567725,40,1675,1731.275,40,0,18448
A320,ARRIVAL,27R,LM,29:16:48:36,29:17:16:43,29:17:16:43,29:17:16:43,1687,2566116,2567803,40,1687,1732.675,40,0,18449
A320,ARRIVAL,27R,LM,29:16:49:56,29:17:18:01,29:17:18:01,29:17:18:01,1685,2566196,2567881,40,1685,1732.925,40,0,18450
RJ1H,ARRIVAL,27R,LM,29:16:51:31,29:17:19:19,29:17:19:19,29:17:19:19,1668,2566291,2567959,39,1668,1734.15384615385,40,1,18451
A320,ARRIVAL,27R,LM,29:16:52:34,29:17:20:37,29:17:20:37,29:17:20:37,1683,2566354,2568037,39,1683,1735.12820512821,39,0,18452
A319,ARRIVAL,27R,LM,29:16:53:39,29:17:21:55,29:17:21:55,29:17:21:55,1696,2566419,2568115,39,1696,1733.61538461538,38,-1,18453
B77W,ARRIVAL,27R,H,29:16:54:27,29:17:23:11,29:17:23:11,29:17:23:11,1724,2566467,2568191,39,1724,1731.64102564103,37,-2,18454
A320,ARRIVAL,27R,LM,29:16:55:10,29:17:25:24,29:17:25:24,29:17:25:24,1814,2566510,2568324,39,1814,1730.38461538462,37,-2,18455
A321,ARRIVAL,27R,LM,29:16:55:38,29:17:26:42,29:17:26:42,29:17:26:42,1864,2566538,2568402,39,1864,1726.87179487179,36,-3,18456
A321,ARRIVAL,27R,LM,29:16:57:08,29:17:28:00,29:17:28:00,29:17:28:00,1852,2566628,2568480,39,1852,1719.46153846154,37,-2,18457
A320,ARRIVAL,27R,LM,29:16:58:18,29:17:29:18,29:17:29:18,29:17:29:18,1860,2566698,2568558,39,1860,1710.94871794872,37,-2,18458
A320,ARRIVAL,27R,LM,29:16:59:35,29:17:30:36,29:17:30:36,29:17:30:36,1861,2566775,2568636,39,1861,1701.61538461538,36,-3,18459
A346,ARRIVAL,27R,H,29:17:02:04,29:17:31:52,29:17:31:52,29:17:31:52,1788,2566924,2568712,39,1788,1690.69230769231,36,-3,18460
F70,ARRIVAL,27R,LM,29:17:03:27,29:17:34:05,29:17:34:05,29:17:34:05,1838,2567007,2568845,39,1838,1680.23076923077,35,-4,18461
A320,ARRIVAL,27R,LM,29:17:04:25,29:17:35:23,29:17:35:23,29:17:35:23,1858,2567065,2568923,39,1858,1666.07692307692,35,-4,18462
A346,ARRIVAL,27R,H,29:17:05:48,29:17:36:39,29:17:36:39,29:17:36:39,1851,2567148,2568999,39,1851,1650.35897435897,35,-4,18463
A319,ARRIVAL,27R,LM,29:17:07:53,29:17:38:52,29:17:38:52,29:17:38:52,1859,2567273,2569132,40,1859,1621.275,35,-5,18464
A320,ARRIVAL,27R,LM,29:17:09:33,29:17:40:10,29:17:40:10,29:17:40:10,1837,2567373,2569210,40,1837,1604.4,34,-6,18465
A320,ARRIVAL,27R,LM,29:17:10:39,29:17:41:28,29:17:41:28,29:17:41:28,1849,2567439,2569288,39,1849,1598.4358974359,34,-5,18466
A320,ARRIVAL,27R,LM,29:17:11:49,29:17:42:46,29:17:42:46,29:17:42:46,1857,2567509,2569366,39,1857,1582.15384615385,33,-6,18467
A332,ARRIVAL,27R,H,29:17:12:57,29:17:44:02,29:17:44:02,29:17:44:02,1865,2567577,2569442,39,1865,1564.79487179487,33,-6,18468
A320,ARRIVAL,27R,LM,29:17:14:57,29:17:46:15,29:17:46:15,29:17:46:15,1878,2567697,2569575,40,1878,1538.4,33,-7,18469
A319,ARRIVAL,27R,LM,29:17:16:21,29:17:47:33,29:17:47:33,29:17:47:33,1872,2567781,2569653,40,1872,1521.575,32,-8,18470
A320,ARRIVAL,27R,LM,29:17:18:56,29:17:48:51,29:17:48:51,29:17:48:51,1795,2567936,2569731,40,1795,1504.35,33,-7,18471
A320,ARRIVAL,27R,LM,29:17:20:50,29:17:50:09,29:17:50:09,29:17:50:09,1759,2568050,2569809,40,1759,1489.65,33,-7,18472
B772,ARRIVAL,27R,H,29:17:26:53,29:17:51:25,29:17:51:25,29:17:51:25,1472,2568413,2569885,40,1472,1475.45,37,-3,18473
A319,ARRIVAL,27R,LM,29:17:27:24,29:17:53:38,29:17:53:38,29:17:53:38,1574,2568444,2570018,41,1574,1462.43902439024,36,-5,18474
A320,ARRIVAL,27R,LM,29:17:28:49,29:17:54:56,29:17:54:56,29:17:54:56,1567,2568529,2570096,41,1567,1453.29268292683,36,-5,18475
B744,ARRIVAL,27R,H,29:17:30:51,29:17:56:12,29:17:56:12,29:17:56:12,1521,2568651,2570172,41,1521,1445.07317073171,36,-5,18476
A319,ARRIVAL,27R,LM,29:17:32:26,29:17:58:25,29:17:58:25,29:17:58:25,1559,2568746,2570305,40,1559,1443.175,37,-3,18477
A321,ARRIVAL,27R,LM,29:17:33:28,29:17:59:43,29:17:59:43,29:17:59:43,1575,2568808,2570383,40,1575,1437.025,37,-3,18478
B77W,ARRIVAL,27R,H,29:17:34:12,29:18:00:59,29:18:00:59,29:18:00:59,1607,2568852,2570459,39,1607,1433.48717948718,36,-3,18479
B738,ARRIVAL,27R,LM,29:17:35:30,29:18:03:12,29:18:03:12,29:18:03:12,1662,2568930,2570592,39,1662,1427.58974358974,37,-2,18480
A320,ARRIVAL,27R,LM,29:17:37:10,29:18:04:30,29:18:04:30,29:18:04:30,1640,2569030,2570670,39,1640,1420.84615384615,36,-3,18481
A321,ARRIVAL,27R,LM,29:17:38:24,29:18:05:48,29:18:05:48,29:18:05:48,1644,2569104,2570748,39,1644,1414.87179487179,36,-3,18482
B77W,ARRIVAL,27R,H,29:17:39:00,29:18:07:04,29:18:07:04,29:18:07:04,1684,2569140,2570824,39,1684,1408.20512820513,36,-3,18483
B77W,ARRIVAL,27R,H,29:17:40:35,29:18:08:54,29:18:08:54,29:18:08:54,1699,2569235,2570934,39,1699,1400.33333333333,35,-4,18484
A333,ARRIVAL,27R,H,29:17:42:43,29:18:10:44,29:18:10:44,29:18:10:44,1681,2569363,2571044,40,1681,1391.825,36,-4,18485
A320,ARRIVAL,27R,LM,29:17:44:48,29:18:12:57,29:18:12:57,29:18:12:57,1689,2569488,2571177,40,1689,1384.6,36,-4,18486
A346,ARRIVAL,27R,H,29:17:45:51,29:18:14:13,29:18:14:13,29:18:14:13,1702,2569551,2571253,39,1702,1376.79487179487,36,-3,18487
A320,ARRIVAL,27R,LM,29:17:47:35,29:18:16:26,29:18:16:26,29:18:16:26,1731,2569655,2571386,39,1731,1368.58974358974,37,-2,18488
B772,ARRIVAL,27R,H,29:17:49:25,29:18:17:42,29:18:17:42,29:18:17:42,1697,2569765,2571462,39,1697,1359.28205128205,37,-2,18489
A343,ARRIVAL,27R,H,29:17:51:06,29:18:19:32,29:18:19:32,29:18:19:32,1706,2569866,2571572,40,1706,1351.1,36,-4,18490
A319,ARRIVAL,27R,LM,29:17:54:41,29:18:21:45,29:18:21:45,29:18:21:45,1624,2570081,2571705,41,1624,1343.21951219512,37,-4,18491
A319,ARRIVAL,27R,LM,29:17:56:04,29:18:23:03,29:18:23:03,29:18:23:03,1619,2570164,2571783,41,1619,1336.51219512195,37,-4,18492
A321,ARRIVAL,27R,LM,29:17:56:26,29:18:24:21,29:18:24:21,29:18:24:21,1675,2570186,2571861,41,1675,1330.0243902439,36,-5,18493
B744,ARRIVAL,27R,H,29:17:57:40,29:18:25:37,29:18:25:37,29:18:25:37,1677,2570260,2571937,41,1677,1322.39024390244,37,-4,18494
A320,ARRIVAL,27R,LM,29:18:01:35,29:18:27:50,29:18:27:50,29:18:27:50,1575,2570495,2572070,41,1575,1314.85365853659,38,-3,18495
A320,ARRIVAL,27R,LM,29:18:03:48,29:18:29:08,29:18:29:08,29:18:29:08,1520,2570628,2572148,41,1520,1309.36585365854,39,-2,18496
A319,ARRIVAL,27R,LM,29:18:05:30,29:18:30:26,29:18:30:26,29:18:30:26,1496,2570730,2572226,41,1496,1305.51219512195,39,-2,18497
A320,ARRIVAL,27R,LM,29:18:07:49,29:18:31:44,29:18:31:44,29:18:31:44,1435,2570869,2572304,41,1435,1302.29268292683,40,-1,18498
A319,ARRIVAL,27R,LM,29:18:10:02,29:18:33:02,29:18:33:02,29:18:33:02,1380,2571002,2572382,41,1380,1300.29268292683,40,-1,18499
A319,ARRIVAL,27R,LM,29:18:12:54,29:18:34:20,29:18:34:20,29:18:34:20,1286,2571174,2572460,41,1286,1300.04878048781,42,1,18500
A321,ARRIVAL,27R,LM,29:18:14:53,29:18:35:38,29:18:35:38,29:18:35:38,1245,2571293,2572538,41,1245,1301.92682926829,42,1,18501
A321,ARRIVAL,27R,LM,29:18:17:18,29:18:36:56,29:18:36:56,29:18:36:56,1178,2571438,2572616,41,1178,1304.39024390244,43,2,18502
A319,ARRIVAL,27R,LM,29:18:18:54,29:18:38:14,29:18:38:14,29:18:38:14,1160,2571534,2572694,41,1160,1308.9512195122,42,1,18503
A345,ARRIVAL,27R,H,29:18:19:46,29:18:39:30,29:18:39:30,29:18:39:30,1184,2571586,2572770,40,1184,1312.675,42,2,18504
A319,ARRIVAL,27R,LM,29:18:21:29,29:18:41:43,29:18:41:43,29:18:41:43,1214,2571689,2572903,40,1214,1318.275,42,2,18505
A319,ARRIVAL,27R,LM,29:18:23:21,29:18:43:01,29:18:43:01,29:18:43:01,1180,2571801,2572981,40,1180,1322.6,42,2,18506
A320,ARRIVAL,27R,LM,29:18:24:25,29:18:44:19,29:18:44:19,29:18:44:19,1194,2571865,2573059,40,1194,1327.65,42,2,18507
A319,ARRIVAL,27R,LM,29:18:25:57,29:18:45:37,29:18:45:37,29:18:45:37,1180,2571957,2573137,40,1180,1332.6,42,2,18508
A320,ARRIVAL,27R,LM,29:18:26:50,29:18:46:55,29:18:46:55,29:18:46:55,1205,2572010,2573215,40,1205,1336.95,42,2,18509
A319,ARRIVAL,27R,LM,29:18:28:30,29:18:48:13,29:18:48:13,29:18:48:13,1183,2572110,2573293,40,1183,1341.4,43,3,18510
A320,ARRIVAL,27R,LM,29:18:29:24,29:18:49:31,29:18:49:31,29:18:49:31,1207,2572164,2573371,39,1207,1345.46153846154,42,3,18511
A321,ARRIVAL,27R,LM,29:18:30:58,29:18:50:49,29:18:50:49,29:18:50:49,1191,2572258,2573449,39,1191,1350.69230769231,42,3,18512
A320,ARRIVAL,27R,LM,29:18:32:10,29:18:52:07,29:18:52:07,29:18:52:07,1197,2572330,2573527,39,1197,1357.84615384615,42,3,18513
A319,ARRIVAL,27R,LM,29:18:33:08,29:18:53:25,29:18:53:25,29:18:53:25,1217,2572388,2573605,39,1217,1365.38461538462,42,3,18514
A319,ARRIVAL,27R,LM,29:18:34:44,29:18:54:43,29:18:54:43,29:18:54:43,1199,2572484,2573683,39,1199,1372.4358974359,42,3,18515
B763,ARRIVAL,27R,H,29:18:35:29,29:18:55:59,29:18:55:59,29:18:55:59,1230,2572529,2573759,39,1230,1379.10256410256,42,3,18516
A388,ARRIVAL,27R,A380-800,29:18:37:18,29:18:59:11,29:18:59:11,29:18:59:11,1313,2572638,2573951,40,1313,1387.5,42,2,18517
B744,ARRIVAL,27R,H,29:18:38:46,29:19:01:43,29:19:01:43,29:19:01:43,1377,2572726,2574103,41,1377,1393.34146341463,42,1,18518
A321,ARRIVAL,27R,LM,29:18:40:37,29:19:03:56,29:19:03:56,29:19:03:56,1399,2572837,2574236,41,1399,1395.75609756098,42,1,18519
A321,ARRIVAL,27R,LM,29:18:41:47,29:19:05:14,29:19:05:14,29:19:05:14,1407,2572907,2574314,41,1407,1397.36585365854,41,0,18520
A319,ARRIVAL,27R,LM,29:18:43:28,29:19:06:32,29:19:06:32,29:19:06:32,1384,2573008,2574392,41,1384,1398.73170731707,42,1,18521
A320,ARRIVAL,27R,LM,29:18:44:53,29:19:07:50,29:19:07:50,29:19:07:50,1377,2573093,2574470,41,1377,1400.75609756098,42,1,18522
A320,ARRIVAL,27R,LM,29:18:46:10,29:19:09:08,29:19:09:08,29:19:09:08,1378,2573170,2574548,41,1378,1403,42,1,18523
A319,ARRIVAL,27R,LM,29:18:47:25,29:19:10:26,29:19:10:26,29:19:10:26,1381,2573245,2574626,41,1381,1405.39024390244,42,1,18524
A388,ARRIVAL,27R,A380-800,29:18:48:30,29:19:11:42,29:19:11:42,29:19:11:42,1392,2573310,2574702,41,1392,1407.34146341463,42,1,18525
B77W,ARRIVAL,27R,H,29:18:51:12,29:19:14:14,29:19:14:14,29:19:14:14,1382,2573472,2574854,41,1382,1409.53658536585,42,1,18526
A321,ARRIVAL,27R,LM,29:18:53:39,29:19:16:27,29:19:16:27,29:19:16:27,1368,2573619,2574987,42,1368,1412.21428571429,43,1,18527
A319,ARRIVAL,27R,LM,29:18:54:51,29:19:17:45,29:19:17:45,29:19:17:45,1374,2573691,2575065,42,1374,1414.52380952381,43,1,18528
A320,ARRIVAL,27R,LM,29:18:56:28,29:19:19:03,29:19:19:03,29:19:19:03,1355,2573788,2575143,42,1355,1416.33333333333,43,1,18529
A320,ARRIVAL,27R,LM,29:18:57:38,29:19:20:21,29:19:20:21,29:19:20:21,1363,2573858,2575221,42,1363,1418.45238095238,43,1,18530
A320,ARRIVAL,27R,LM,29:18:58:48,29:19:21:39,29:19:21:39,29:19:21:39,1371,2573928,2575299,42,1371,1421.02380952381,43,1,18531
A320,ARRIVAL,27R,LM,29:19:00:28,29:19:22:57,29:19:22:57,29:19:22:57,1349,2574028,2575377,41,1349,1422.24390243902,42,1,18532
B735,ARRIVAL,27R,LM,29:19:01:42,29:19:24:15,29:19:24:15,29:19:24:15,1353,2574102,2575455,41,1353,1425.46341463415,42,1,18533
A320,ARRIVAL,27R,LM,29:19:02:51,29:19:25:33,29:19:25:33,29:19:25:33,1362,2574171,2575533,41,1362,1428.48780487805,42,1,18534
B763,ARRIVAL,27R,H,29:19:04:01,29:19:26:49,29:19:26:49,29:19:26:49,1368,2574241,2575609,40,1368,1430.15,41,1,18535
A320,ARRIVAL,27R,LM,29:19:06:32,29:19:29:02,29:19:29:02,29:19:29:02,1350,2574392,2575742,41,1350,1433.29268292683,42,1,18536
F70,ARRIVAL,27R,LM,29:19:07:38,29:19:30:20,29:19:30:20,29:19:30:20,1362,2574458,2575820,41,1362,1436,42,1,18537
A321,ARRIVAL,27R,LM,29:19:08:54,29:19:31:38,29:19:31:38,29:19:31:38,1364,2574534,2575898,41,1364,1438.41463414634,42,1,18538
A319,ARRIVAL,27R,LM,29:19:10:23,29:19:32:56,29:19:32:56,29:19:32:56,1353,2574623,2575976,41,1353,1440.90243902439,42,1,18539
A320,ARRIVAL,27R,LM,29:19:11:24,29:19:34:14,29:19:34:14,29:19:34:14,1370,2574684,2576054,41,1370,1443.70731707317,42,1,18540
A320,ARRIVAL,27R,LM,29:19:12:49,29:19:35:32,29:19:35:32,29:19:35:32,1363,2574769,2576132,41,1363,1446.21951219512,42,1,18541
A319,ARRIVAL,27R,LM,29:19:14:24,29:19:36:50,29:19:36:50,29:19:36:50,1346,2574864,2576210,41,1346,1449.04878048781,49,8,18542
B752,ARRIVAL,27R,H,29:19:15:21,29:19:38:06,29:19:38:06,29:19:38:06,1365,2574921,2576286,41,1365,1452.70731707317,50,9,18543
B763,ARRIVAL,27R,H,29:19:16:28,29:19:39:56,29:19:39:56,29:19:39:56,1408,2574988,2576396,41,1408,1457.75609756098,49,8,18544
A319,ARRIVAL,27R,LM,29:19:19:02,29:19:42:09,29:19:42:09,29:19:42:09,1387,2575142,2576529,42,1387,1467.78571428571,49,7,18545
A319,ARRIVAL,27R,LM,29:19:20:25,29:19:43:27,29:19:43:27,29:19:43:27,1382,2575225,2576607,41,1382,1469.75609756098,50,9,18546
B733,ARRIVAL,27R,LM,29:19:21:33,29:19:44:45,29:19:44:45,29:19:44:45,1392,2575293,2576685,41,1392,1479.9756097561,49,8,18547
B772,ARRIVAL,27R,H,29:19:23:27,29:19:46:01,29:19:46:01,29:19:46:01,1354,2575407,2576761,41,1354,1491.82926829268,52,11,18548
A346,ARRIVAL,27R,H,29:19:24:48,29:19:47:51,29:19:47:51,29:19:47:51,1383,2575488,2576871,42,1383,1518.21428571429,52,10,18549
A332,ARRIVAL,27R,H,29:19:26:10,29:19:49:41,29:19:49:41,29:19:49:41,1411,2575570,2576981,42,1411,1534,51,9,18550
A321,ARRIVAL,27R,LM,29:19:27:24,29:19:51:54,29:19:51:54,29:19:51:54,1470,2575644,2577114,42,1470,1551.7619047619,51,9,18551
A321,ARRIVAL,27R,LM,29:19:28:21,29:19:53:12,29:19:53:12,29:19:53:12,1491,2575701,2577192,42,1491,1565.90476190476,50,8,18552
A320,ARRIVAL,27R,LM,29:19:29:38,29:19:54:30,29:19:54:30,29:19:54:30,1492,2575778,2577270,41,1492,1567.73170731707,50,9,18553
A320,ARRIVAL,27R,LM,29:19:31:29,29:19:55:48,29:19:55:48,29:19:55:48,1459,2575889,2577348,41,1459,1584.46341463415,50,9,18554
A319,ARRIVAL,27R,LM,29:19:32:36,29:19:57:06,29:19:57:06,29:19:57:06,1470,2575956,2577426,41,1470,1603.26829268293,50,9,18555
A320,ARRIVAL,27R,LM,29:19:33:49,29:19:58:24,29:19:58:24,29:19:58:24,1475,2576029,2577504,41,1475,1620.43902439024,49,8,18556
A320,ARRIVAL,27R,LM,29:19:35:11,29:19:59:42,29:19:59:42,29:19:59:42,1471,2576111,2577582,41,1471,1638.63414634146,49,8,18557
B763,ARRIVAL,27R,H,29:19:36:29,29:20:00:58,29:20:00:58,29:20:00:58,1469,2576189,2577658,41,1469,1657.58536585366,48,7,18558
B77W,ARRIVAL,27R,H,29:19:38:12,29:20:02:48,29:20:02:48,29:20:02:48,1476,2576292,2577768,41,1476,1678.0243902439,47,6,18559
A321,ARRIVAL,27R,LM,29:19:40:36,29:20:05:01,29:20:05:01,29:20:05:01,1465,2576436,2577901,41,1465,1701.14634146341,47,6,18560
A319,ARRIVAL,27R,LM,29:19:41:56,29:20:06:19,29:20:06:19,29:20:06:19,1463,2576516,2577979,41,1463,1721.19512195122,48,7,18561
A320,ARRIVAL,27R,LM,29:19:43:10,29:20:07:37,29:20:07:37,29:20:07:37,1467,2576590,2578057,41,1467,1741.36585365854,47,6,18562
B736,ARRIVAL,27R,LM,29:19:44:26,29:20:08:55,29:20:08:55,29:20:08:55,1469,2576666,2578135,41,1469,1760.17073170732,47,6,18563
A320,ARRIVAL,27R,LM,29:19:45:37,29:20:10:13,29:20:10:13,29:20:10:13,1476,2576737,2578213,40,1476,1767.45,47,7,18564
A320,ARRIVAL,27R,LM,29:19:47:10,29:20:11:31,29:20:11:31,29:20:11:31,1461,2576830,2578291,40,1461,1787.1,46,6,18565
A346,ARRIVAL,27R,H,29:19:48:05,29:20:12:47,29:20:12:47,29:20:12:47,1482,2576885,2578367,40,1482,1807.725,45,5,18566
A319,ARRIVAL,27R,LM,29:19:51:04,29:20:15:00,29:20:15:00,29:20:15:00,1436,2577064,2578500,40,1436,1821.35,45,5,18567
A320,ARRIVAL,27R,LM,29:19:51:50,29:20:16:18,29:20:16:18,29:20:16:18,1468,2577110,2578578,40,1468,1837.775,44,4,18568
A321,ARRIVAL,27R,LM,29:19:53:11,29:20:17:36,29:20:17:36,29:20:17:36,1465,2577191,2578656,40,1465,1855.35,44,4,18569
A320,ARRIVAL,27R,LM,29:19:54:44,29:20:18:54,29:20:18:54,29:20:18:54,1450,2577284,2578734,40,1450,1870.4,43,3,18570
A319,ARRIVAL,27R,LM,29:19:56:08,29:20:20:12,29:20:20:12,29:20:20:12,1444,2577368,2578812,40,1444,1886.5,42,2,18571
A346,ARRIVAL,27R,H,29:19:56:57,29:20:21:28,29:20:21:28,29:20:21:28,1471,2577417,2578888,40,1471,1895.95,41,1,18572
B763,ARRIVAL,27R,H,29:19:58:37,29:20:23:18,29:20:23:18,29:20:23:18,1481,2577517,2578998,39,1481,1906.84615384615,42,3,18573
B744,ARRIVAL,27R,H,29:20:00:31,29:20:25:08,29:20:25:08,29:20:25:08,1477,2577631,2579108,40,1477,1908.025,42,2,18574
A321,ARRIVAL,27R,LM,29:20:02:48,29:20:27:21,29:20:27:21,29:20:27:21,1473,2577768,2579241,40,1473,1914.125,41,1,18575
A320,ARRIVAL,27R,LM,29:20:04:25,29:20:28:39,29:20:28:39,29:20:28:39,1454,2577865,2579319,40,1454,1919.175,41,1,18576
A319,ARRIVAL,27R,LM,29:20:05:36,29:20:29:57,29:20:29:57,29:20:29:57,1461,2577936,2579397,40,1461,1920.425,41,1,18577
A319,ARRIVAL,27R,LM,29:20:06:54,29:20:31:15,29:20:31:15,29:20:31:15,1461,2578014,2579475,40,1461,1923.225,41,1,18578
A320,ARRIVAL,27R,LM,29:20:08:07,29:20:32:33,29:20:32:33,29:20:32:33,1466,2578087,2579553,40,1466,1925.925,41,1,18579
A321,ARRIVAL,27R,LM,29:20:09:23,29:20:33:51,29:20:33:51,29:20:33:51,1468,2578163,2579631,40,1468,1927.55,41,1,18580
A320,ARRIVAL,27R,LM,29:20:10:36,29:20:35:09,29:20:35:09,29:20:35:09,1473,2578236,2579709,40,1473,1929.45,41,1,18581
A321,ARRIVAL,27R,LM,29:20:11:48,29:20:36:27,29:20:36:27,29:20:36:27,1479,2578308,2579787,40,1479,1930.8,41,1,18582
A319,ARRIVAL,27R,LM,29:20:12:49,29:20:37:45,29:20:37:45,29:20:37:45,1496,2578369,2579865,40,1496,1932.025,40,0,18583
A319,ARRIVAL,27R,LM,29:20:12:51,29:20:39:03,29:20:39:03,29:20:39:03,1572,2578371,2579943,40,1572,1932.9,39,-1,18584
A319,ARRIVAL,27R,LM,29:20:13:24,29:20:40:21,29:20:40:21,29:20:40:21,1617,2578404,2580021,40,1617,1929.925,39,-1,18585
B77W,ARRIVAL,27R,H,29:20:13:47,29:20:41:37,29:20:41:37,29:20:41:37,1670,2578427,2580097,40,1670,1927.3,38,-2,18586
A320,ARRIVAL,27R,LM,29:20:13:49,29:20:43:50,29:20:43:50,29:20:43:50,1801,2578429,2580230,41,1801,1914.14634146341,37,-4,18587
A321,ARRIVAL,27R,LM,29:20:13:50,29:20:45:08,29:20:45:08,29:20:45:08,1878,2578430,2580308,40,1878,1916.975,36,-4,18588
A319,ARRIVAL,27R,LM,29:20:13:53,29:20:46:26,29:20:46:26,29:20:46:26,1953,2578433,2580386,40,1953,1907.8,35,-5,18589
A320,ARRIVAL,27R,LM,29:20:14:23,29:20:47:44,29:20:47:44,29:20:47:44,2001,2578463,2580464,40,2001,1895.875,34,-6,18590
