Flow,Delay,AvDelay,Demand,Delayed Flights,n
37,1201,1314.7027027027,39,2,826
37,1208,1320.2972972973,39,2,827
37,1193,1324.75675675676,40,3,828
37,1235,1330.81081081081,40,3,829
37,1256,1336.13513513514,40,3,830
37,1278,1344.2972972973,40,3,831
37,1276,1352.02702702703,40,3,832
37,1250,1359.43243243243,41,4,833
37,1267,1368.72972972973,40,3,834
37,1270,1378.43243243243,40,3,835
36,1303,1381.44444444444,40,4,836
36,1296,1390.27777777778,40,4,837
36,1308,1399.38888888889,40,4,838
36,1303,1408.22222222222,40,4,839
36,1306,1418.91666666667,39,3,840
36,1315,1428.94444444444,39,3,841
36,1329,1438.25,38,2,842
36,1323,1446.72222222222,39,3,843
36,1332,1454.44444444444,39,3,844
36,1324,1462.11111111111,40,4,845
36,1333,1469.91666666667,41,5,846
36,1312,1477.88888888889,41,5,847
36,1325,1486.36111111111,40,4,848
36,1337,1494.86111111111,40,4,849
37,1333,1507.24324324324,40,3,850
37,1347,1516.37837837838,41,4,851
37,1349,1525.05405405405,40,3,852
36,1358,1529.94444444444,40,4,853
37,1355,1542.89189189189,41,4,854
37,1360,1551.2972972973,40,3,855
38,1355,1561.05263157895,41,3,856
38,1371,1568.78947368421,41,3,857
38,1379,1576.21052631579,41,3,858
38,1369,1583.02631578947,41,3,859
38,1374,1590.63157894737,42,4,860
38,1392,1598.94736842105,42,4,861
37,1422,1604.54054054054,41,4,862
38,1408,1616.21052631579,41,3,863
38,1373,1625.36842105263,41,3,864
38,1417,1634.78947368421,41,3,865
38,1432,1643.60526315789,41,3,866
38,1558,1651.86842105263,40,2,867
37,1564,1654.40540540541,40,3,868
37,1550,1659.18918918919,40,3,869
38,1594,1666.89473684211,40,2,870
38,1626,1671.13157894737,40,2,871
39,1621,1677.25641025641,40,1,872
39,1624,1680.76923076923,39,0,873
39,1626,1682.07692307692,40,1,874
39,1688,1684.66666666667,39,0,875
38,1667,1684.57894736842,39,1,876
38,1650,1686.05263157895,39,1,877
38,1634,1687.60526315789,40,2,878
38,1601,1690.81578947368,40,2,879
38,1608,1694.02631578947,41,3,880
38,1605,1698.73684210526,41,3,881
38,1620,1703.73684210526,40,2,882
38,1617,1708.34210526316,40,2,883
38,1631,1712.39473684211,40,2,884
38,1636,1715.47368421053,40,2,885
38,1654,1719,40,2,886
38,1671,1722.10526315789,40,2,887
39,1668,1727.02564102564,40,1,888
40,1687,1730.7,41,1,889
40,1680,1733.625,40,0,890
40,1666,1735.4,41,1,891
40,1642,1738.35,41,1,892
39,1640,1740.82051282051,40,1,893
39,1649,1744.17948717949,40,1,894
39,1653,1747.53846153846,40,1,895
39,1638,1748.35897435897,40,1,896
40,1658,1749.025,40,0,897
40,1690,1750.4,40,0,898
41,1732,1751.82926829268,42,1,899
41,1738,1753.53658536585,41,0,900
40,1756,1753.925,40,0,901
40,1731,1754.875,41,1,902
41,1752,1757.19512195122,41,0,903
41,1746,1757.51219512195,41,0,904
41,1741,1757.85365853659,41,0,905
41,1757,1758.12195121951,41,0,906
41,1745,1757.34146341463,41,0,907
41,1755,1757.17073170732,41,0,908
41,1762,1756.92682926829,41,0,909
40,1774,1756.8,40,0,910
40,1758,1755.825,40,0,911
41,1675,1748.29268292683,40,-1,912
40,1727,1750.125,39,-1,913
41,1723,1742.78048780488,39,-2,914
41,1709,1740.41463414634,39,-2,915
41,1756,1738.0243902439,40,-1,916
40,1723,1737.575,39,-1,917
41,1787,1732.75609756098,39,-2,918
40,1795,1731.4,39,-1,919
40,1795,1727.475,39,-1,920
40,1771,1723.15,39,-1,921
40,1748,1719.5,39,-1,922
40,1770,1716.6,38,-2,923
40,1772,1712.875,38,-2,924
40,1793,1709.7,38,-2,925
40,1792,1705.55,38,-2,926
40,1758,1700.85,39,-1,927
40,1784,1697.05,38,-2,928
40,1804,1692.9,38,-2,929
40,1751,1688.675,39,-1,930
40,1784,1685.825,38,-2,931
40,1771,1681.975,38,-2,932
40,1780,1678.325,39,-1,933
40,1685,1675.125,39,-1,934
39,1707,1674.87179487179,39,0,935
39,1706,1673.51282051282,38,-1,936
39,1713,1671.66666666667,38,-1,937
39,1713,1669.53846153846,38,-1,938
39,1786,1667.64102564103,37,-2,939
39,1802,1663.53846153846,37,-2,940
40,1794,1659.5,38,-2,941
39,1802,1656.05128205128,38,-1,942
38,1779,1652.21052631579,38,0,943
38,1765,1651.13157894737,38,0,944
38,1760,1650.65789473684,38,0,945
38,1752,1650.71052631579,38,0,946
37,1725,1647.97297297297,38,1,947
37,1738,1650.35135135135,38,1,948
37,1745,1652.97297297297,38,1,949
38,1735,1660.34210526316,39,1,950
38,1611,1663.68421052632,40,2,951
37,1594,1665.10810810811,40,3,952
38,1590,1676.76315789474,41,3,953
38,1586,1683.60526315789,41,3,954
38,1626,1690.81578947368,40,2,955
39,1611,1701.8717948718,41,2,956
39,1622,1708.35897435897,42,3,957
38,1641,1710.63157894737,42,4,958
39,1638,1721.10256410256,42,3,959
39,1622,1728,42,3,960
39,1625,1735.48717948718,41,2,961
38,1632,1738.39473684211,41,3,962
38,1621,1745.63157894737,41,3,963
38,1645,1753.39473684211,41,3,964
37,1627,1756.32432432432,41,4,965
37,1604,1764.32432432432,41,4,966
37,1606,1772.35135135135,41,4,967
37,1618,1781.27027027027,41,4,968
37,1635,1789.67567567568,41,4,969
37,1637,1797.94594594595,42,5,970
37,1630,1806.2972972973,41,4,971
38,1625,1817.78947368421,41,3,972
38,1652,1826.13157894737,41,3,973
39,1654,1837.5641025641,42,3,974
38,1634,1842.39473684211,42,4,975
38,1630,1851.23684210526,42,4,976
38,1639,1859.52631578947,42,4,977
38,1626,1867.84210526316,42,4,978
37,1644,1874.37837837838,42,5,979
37,1660,1882.7027027027,41,4,980
38,1738,1896.05263157895,42,4,981
39,1747,1907.79487179487,43,4,982
40,1762,1917.8,42,2,983
40,1813,1923.9,42,2,984
40,1835,1930.275,42,2,985
39,1852,1932.71794871795,42,3,986
39,1826,1938,42,3,987
40,1862,1946.675,42,2,988
40,1855,1951.5,42,2,989
40,1847,1956.7,42,2,990
40,1850,1962.775,42,2,991
39,1860,1965.66666666667,42,3,992
39,1877,1971.28205128205,41,2,993
39,1871,1977.05128205128,41,2,994
39,1864,1983.05128205128,42,3,995
39,1878,1989.33333333333,41,2,996
39,1882,1995.4358974359,41,2,997
39,1907,2001.28205128205,41,2,998
39,1914,2006.02564102564,40,1,999
39,1907,2009.84615384615,41,2,1000
39,1916,2013.87179487179,41,2,1001
40,1923,2019.275,42,2,1002
40,1901,2023.25,42,2,1003
40,1936,2027.6,42,2,1004
41,1929,2033,42,1,1005
41,1941,2037.65853658537,41,0,1006
40,1946,2040.075,40,0,1007
40,1929,2038.7,39,-1,1008
40,1944,2038.15,39,-1,1009
39,1942,2040.5641025641,39,0,1010
39,1957,2040.20512820513,39,0,1011
40,1967,2037.675,39,-1,1012
40,1970,2037.7,40,0,1013
40,1945,2037.925,40,0,1014
40,1955,2038.825,40,0,1015
40,1952,2039.75,40,0,1016
40,2016,2039.9,40,0,1017
40,2034,2038.775,39,-1,1018
40,2044,2037.475,39,-1,1019
40,2048,2036.5,39,-1,1020
39,2027,2036.20512820513,39,0,1021
39,2028,2035.87179487179,39,0,1022
39,2006,2036.02564102564,39,0,1023
39,2068,2036.5641025641,39,0,1024
40,2058,2033.5,39,-1,1025
40,2059,2031.675,39,-1,1026
39,2052,2030.97435897436,39,0,1027
39,2055,2028.82051282051,38,-1,1028
39,2063,2026.46153846154,38,-1,1029
39,2090,2024.28205128205,38,-1,1030
40,2079,2020.275,39,-1,1031
40,2102,2017.05,38,-2,1032
40,2105,2013.35,38,-2,1033
40,2109,2009.75,39,-1,1034
40,2116,2006.65,38,-2,1035
40,2110,2002.875,39,-1,1036
40,2092,1999.175,39,-1,1037
40,2063,1996.45,39,-1,1038
41,2064,1993.87804878049,40,-1,1039
41,2066,1991.65853658537,40,-1,1040
41,2080,1988.58536585366,40,-1,1041
41,2082,1984,39,-2,1042
41,2075,1977.19512195122,39,-2,1043
41,2084,1971.09756097561,39,-2,1044
40,2101,1968.275,38,-2,1045
40,2120,1960.825,37,-3,1046
41,1891,1950.31707317073,40,-1,1047
41,1907,1949.14634146341,40,-1,1048
41,1928,1947.87804878049,40,-1,1049
41,1934,1946.0243902439,40,-1,1050
41,1962,1943.78048780488,40,-1,1051
41,1968,1941.36585365854,39,-2,1052
40,1979,1940.7,39,-1,1053
40,1981,1937.575,39,-1,1054
40,1992,1935.25,40,0,1055
40,1958,1934.05,40,0,1056
41,1971,1933.68292682927,41,0,1057
41,1982,1933.0487804878,41,0,1058
41,2005,1932.39024390244,40,-1,1059
42,2014,1929.59523809524,41,-1,1060
42,2034,1925.59523809524,40,-2,1061
42,2027,1921.11904761905,40,-2,1062
42,2014,1914.38095238095,40,-2,1063
42,1968,1905.95238095238,40,-2,1064
41,1985,1904.43902439024,39,-2,1065
42,1968,1888.02380952381,39,-3,1066
42,1963,1872.90476190476,39,-3,1067
42,1978,1856.88095238095,39,-3,1068
42,1979,1839.95238095238,38,-4,1069
41,1975,1836.56097560976,37,-4,1070
41,1950,1818.80487804878,36,-5,1071
41,1954,1801.39024390244,36,-5,1072
42,1961,1771.21428571429,35,-7,1073
42,1985,1754.16666666667,34,-8,1074
41,1965,1748.53658536585,34,-7,1075
41,1962,1730.9512195122,34,-7,1076
41,1983,1713.58536585366,34,-7,1077
41,1996,1695.53658536585,33,-8,1078
40,1958,1688.025,33,-7,1079
40,1973,1669.775,33,-7,1080
40,1940,1651.325,33,-7,1081
40,1892,1631.4,33,-7,1082
40,1803,1611.6,34,-6,1083
40,1825,1592.925,34,-6,1084
40,1803,1570.625,34,-6,1085
40,1817,1549,33,-7,1086
39,1833,1542.12820512821,33,-6,1087
39,1843,1520.35897435897,33,-6,1088
39,1855,1497.69230769231,32,-7,1089
39,1852,1475.48717948718,32,-7,1090
39,1842,1453.10256410256,32,-7,1091
39,1863,1431,31,-8,1092
40,1854,1397.775,31,-9,1093
39,1888,1386.07692307692,30,-9,1094
40,1944,1353.375,30,-10,1095
40,1942,1328.85,29,-11,1096
40,1935,1304.65,29,-11,1097
40,1945,1278,29,-11,1098
39,1955,1260.89743589744,29,-10,1099
39,1933,1233,29,-10,1100
39,1887,1207.25641025641,29,-10,1101
39,1846,1183.76923076923,30,-9,1102
39,1846,1161.20512820513,30,-9,1103
39,1744,1138.92307692308,30,-9,1104
39,1660,1119.41025641026,31,-8,1105
39,1697,1101.33333333333,31,-8,1106
39,1503,1082.76923076923,32,-7,1107
39,1333,1070.23076923077,35,-4,1108
38,1290,1063.31578947368,35,-3,1109
38,1267,1055.78947368421,35,-3,1110
39,1247,1047.89743589744,36,-3,1111
38,1236,1042.65789473684,36,-2,1112
38,1237,1036.65789473684,36,-2,1113
38,1251,1030.92105263158,36,-2,1114
39,1245,1024.12820512821,36,-3,1115
39,1244,1018.20512820513,36,-3,1116
40,1250,1012.025,36,-4,1117
40,1243,1005.925,37,-3,1118
41,1228,999.878048780488,38,-3,1119
41,1235,994.707317073171,38,-3,1120
40,1143,988.7,39,-1,1121
39,1100,984.74358974359,40,1,1122
39,1056,985.461538461538,40,1,1123
38,933,983.605263157895,41,3,1124
39,938,996.615384615385,42,3,1125
40,984,1006.2,42,2,1126
40,959,1011.525,42,2,1127
39,989,1012.8717948718,41,2,1128
39,979,1020.28205128205,42,3,1129
38,980,1021.36842105263,42,4,1130
38,987,1031.55263157895,41,3,1131
38,978,1040.65789473684,41,3,1132
38,982,1050.31578947368,42,4,1133
38,984,1060.34210526316,42,4,1134
37,963,1062.40540540541,42,5,1135
37,974,1073.05405405405,42,5,1136
38,869,1091.31578947368,44,6,1137
38,867,1105.13157894737,44,6,1138
38,929,1119.5,43,5,1139
38,971,1132.44736842105,42,4,1140
38,966,1144.07894736842,42,4,1141
38,977,1156.15789473684,43,5,1142
37,983,1161,42,5,1143
37,955,1173.94594594595,43,6,1144
37,973,1187.37837837838,43,6,1145
37,1014,1200.43243243243,42,5,1146
37,1004,1212.64864864865,42,5,1147
37,1007,1225.56756756757,41,4,1148
37,1008,1237.7027027027,41,4,1149
38,1008,1254.60526315789,42,4,1150
38,1019,1266.44736842105,41,3,1151
37,1015,1273.13513513514,41,4,1152
37,1002,1281.97297297297,41,4,1153
37,1014,1291.27027027027,41,4,1154
37,1007,1299.67567567568,41,4,1155
37,1008,1308.51351351351,41,4,1156
37,1006,1317.43243243243,40,3,1157
37,1010,1325.72972972973,40,3,1158
37,991,1334.02702702703,39,2,1159
37,1016,1343.43243243243,39,2,1160
37,1128,1351.91891891892,38,1,1161
39,1243,1339.51282051282,38,-1,1162
39,1181,1331.15384615385,37,-2,1163
39,1160,1323.89743589744,36,-3,1164
39,1158,1317.38461538462,36,-3,1165
39,1197,1310.4358974359,35,-4,1166
40,1278,1294.375,35,-5,1167
41,1367,1276.60975609756,35,-6,1168
41,1333,1265.29268292683,36,-5,1169
41,1345,1251.65853658537,36,-5,1170
41,1363,1237.53658536585,36,-5,1171
41,1357,1223.53658536585,36,-5,1172
41,1360,1211.51219512195,36,-5,1173
40,1381,1207.8,36,-4,1174
41,1394,1186.9512195122,35,-6,1175
41,1413,1174.9512195122,34,-7,1176
41,1421,1161.82926829268,34,-7,1177
40,1413,1155.35,34,-6,1178
40,1425,1141.5,34,-6,1179
41,1462,1120.12195121951,34,-7,1180
41,1452,1105.0487804878,34,-7,1181
41,1456,1090.82926829268,35,-6,1182
41,1466,1076.17073170732,35,-6,1183
41,1482,1060.87804878049,34,-7,1184
40,1456,1050.35,34,-6,1185
40,1454,1036.825,34,-6,1186
40,1434,1023.4,34,-6,1187
40,1458,1008.5,34,-6,1188
40,1342,992.625,35,-5,1189
40,1346,978.875,35,-5,1190
39,1325,969.461538461538,35,-4,1191
40,1334,951.525,35,-5,1192
40,1338,936.85,35,-5,1193
40,1313,922.7,34,-6,1194
40,1317,908.975,34,-6,1195
40,1339,895.175,34,-6,1196
41,1330,878.390243902439,34,-7,1197
41,1241,864.560975609756,34,-7,1198
41,1182,852.780487804878,35,-6,1199
41,925,842.292682926829,38,-3,1200
41,917,835.390243902439,38,-3,1201
41,898,827.487804878049,39,-2,1202
41,906,819.829268292683,38,-3,1203
41,887,810.365853658537,37,-4,1204
41,948,799.731707317073,37,-4,1205
41,917,786.878048780488,36,-5,1206
41,934,769.756097560976,36,-5,1207
41,910,749.390243902439,36,-5,1208
41,903,727.560975609756,36,-5,1209
40,774,723.175,37,-3,1210
39,766,721.871794871795,36,-3,1211
39,789,702.230769230769,35,-4,1212
39,864,682,34,-5,1213
39,859,659.846153846154,34,-5,1214
39,875,637.820512820513,33,-6,1215
38,902,631.578947368421,33,-5,1216
37,875,624.27027027027,32,-5,1217
36,859,617.305555555556,32,-4,1218
36,839,593.444444444445,31,-5,1219
35,851,586.428571428572,31,-4,1220
34,844,578.647058823529,30,-4,1221
34,869,553.823529411765,30,-4,1222
34,855,528.264705882353,30,-4,1223
33,839,518.363636363636,30,-3,1224
33,915,492.939393939394,29,-4,1225
32,917,479.75,28,-4,1226
31,838,465.645161290323,27,-4,1227
30,823,453.233333333333,27,-3,1228
29,792,440.48275862069,26,-3,1229
28,785,427.928571428572,26,-2,1230
27,792,414.703703703704,26,-1,1231
26,747,400.192307692308,25,-1,1232
25,772,386.32,24,-1,1233
25,764,355.44,24,-1,1234
24,765,338.416666666667,23,-1,1235
24,762,306.541666666667,22,-2,1236
24,784,277.166666666667,21,-3,1237
24,763,244.541666666667,20,-4,1238
23,758,222,19,-4,1239
23,752,189.04347826087,18,-5,1240
23,642,156.347826086957,17,-6,1241
22,593,134.272727272727,17,-5,1242
21,584,112.428571428571,17,-4,1243
20,518,88.85,17,-3,1244
19,451,66.2631578947368,17,-2,1245
18,421,44.8888888888889,17,-1,1246
17,215,22.7647058823529,17,0,1247
16,99,10.75,16,0,1248
15,15,4.86666666666667,15,0,1249
14,0,4.14285714285714,14,0,1250
13,0,4.46153846153846,13,0,1251
12,0,4.83333333333333,12,0,1252
11,0,5.27272727272727,11,0,1253
11,0,5.27272727272727,11,0,1254
11,0,5.27272727272727,11,0,1255
10,0,5.8,10,0,1256
9,0,6.44444444444444,9,0,1257
8,0,7.25,8,0,1258
7,0,8.28571428571429,7,0,1259
6,57,9.66666666666667,6,0,1260
5,1,0.2,5,0,1261
4,0,0,4,0,1262
3,0,0,3,0,1263
4,0,0,4,0,1264
3,0,0,3,0,1265
2,0,0,2,0,1266
1,0,0,1,0,1267
12,0,13.1666666666667,12,0,1268
13,0,16.8461538461538,13,0,1269
12,0,18.25,12,0,1270
11,0,19.9090909090909,11,0,1271
10,0,21.9,10,0,1272
9,83,24.3333333333333,9,0,1273
8,75,17,8,0,1274
8,0,7.625,10,2,1275
8,0,21.875,10,2,1276
9,0,62.2222222222222,11,2,1277
14,0,136.714285714286,18,4,1278
18,0,210.944444444444,24,6,1279
19,38,246.105263157895,23,4,1280
19,23,268.210526315789,24,5,1281
31,0,456.387096774194,39,8,1282
32,114,489,40,8,1283
32,200,509.375,39,7,1284
32,185,528.1875,39,7,1285
32,156,548.28125,40,8,1286
32,187,569.46875,39,7,1287
32,215,590.59375,38,6,1288
32,231,610.28125,37,5,1289
32,268,630,38,6,1290
32,297,651.90625,37,5,1291
32,327,671.8125,37,5,1292
32,357,691.875,37,5,1293
32,393,712.15625,37,5,1294
32,390,723.0625,36,4,1295
32,416,736.96875,36,4,1296
32,443,750.28125,36,4,1297
32,436,763.5,37,5,1298
32,458,777,37,5,1299
32,466,789.5,37,5,1300
34,595,803.441176470588,36,2,1301
34,746,811.058823529412,35,1,1302
34,676,814.088235294118,36,2,1303
34,671,818.882352941177,36,2,1304
35,662,823.371428571429,37,2,1305
35,712,828.428571428571,36,1,1306
35,712,833.657142857143,37,2,1307
35,721,839,36,1,1308
35,742,845.057142857143,36,1,1309
35,774,846.142857142857,35,0,1310
35,845,845.857142857143,34,-1,1311
36,753,840.861111111111,36,0,1312
36,730,841.277777777778,37,1,1313
37,770,839.702702702703,36,-1,1314
37,766,839.243243243243,37,0,1315
37,802,839.081081081081,36,-1,1316
37,828,837.594594594595,36,-1,1317
37,834,835.27027027027,36,-1,1318
36,863,835.305555555556,36,0,1319
37,845,829.837837837838,35,-2,1320
37,862,827.810810810811,36,-1,1321
38,969,822.578947368421,35,-3,1322
38,934,816.657894736842,36,-2,1323
38,969,811.131578947368,36,-2,1324
38,1006,805.052631578947,36,-2,1325
38,742,797.078947368421,38,0,1326
38,835,796.236842105263,37,-1,1327
38,842,792.815789473684,37,-1,1328
39,866,785.974358974359,37,-2,1329
39,868,781.717948717949,37,-2,1330
40,858,775.25,38,-2,1331
40,833,770.925,38,-2,1332
40,843,767.375,38,-2,1333
39,843,765.435897435897,38,-1,1334
39,854,761.358974358974,38,-1,1335
39,849,756.564102564103,38,-1,1336
40,839,749.5,38,-2,1337
40,822,744.75,38,-2,1338
40,825,741.075,38,-2,1339
40,839,737.825,38,-2,1340
39,895,735.230769230769,38,-1,1341
40,899,731.1,38,-2,1342
40,933,727.05,38,-2,1343
40,780,721.875,39,-1,1344
41,764,720.585365853659,40,-1,1345
40,765,719.5,40,0,1346
40,746,719.2,40,0,1347
40,768,720.75,40,0,1348
40,765,720.6,40,0,1349
40,748,721.225,40,0,1350
39,753,720.538461538462,40,1,1351
39,760,721.871794871795,39,0,1352
39,747,722.282051282051,40,1,1353
39,742,724.102564102564,41,2,1354
40,737,731.9,41,1,1355
40,759,735.6,41,1,1356
39,770,735,40,1,1357
39,741,738.487179487179,40,1,1358
39,750,742.25641025641,40,1,1359
38,744,742.052631578947,40,2,1360
39,724,748.923076923077,41,2,1361
39,738,753.102564102564,40,1,1362
39,703,757.179487179487,41,2,1363
38,710,758.605263157895,40,2,1364
39,705,767.076923076923,40,1,1365
39,684,772.333333333333,41,2,1366
38,684,774.657894736842,41,3,1367
38,700,780.078947368421,41,3,1368
38,708,785.236842105263,41,3,1369
38,683,790.394736842105,41,3,1370
38,685,796.868421052632,41,3,1371
37,691,799.891891891892,40,3,1372
37,684,808.189189189189,40,3,1373
38,667,821.789473684211,41,3,1374
37,663,825.972972972973,40,3,1375
37,660,834.162162162162,40,3,1376
37,649,842.540540540541,40,3,1377
37,675,851.486486486487,39,2,1378
37,695,858.540540540541,38,1,1379
38,737,861.447368421053,38,0,1380
38,728,861.815789473684,38,0,1381
37,737,865.432432432432,37,0,1382
37,726,865.162162162162,37,0,1383
37,714,865.621621621622,37,0,1384
37,735,866.216216216216,37,0,1385
37,753,867.405405405405,37,0,1386
37,808,868.972972972973,37,0,1387
37,762,869.324324324324,37,0,1388
36,790,872.305555555556,37,1,1389
36,805,873.583333333333,37,1,1390
36,776,875.055555555556,38,2,1391
37,818,879.702702702703,38,1,1392
37,887,881.864864864865,37,0,1393
37,891,882.351351351351,37,0,1394
37,885,882.756756756757,37,0,1395
38,906,883.315789473684,38,0,1396
38,888,883.421052631579,38,0,1397
38,884,883.631578947368,38,0,1398
38,870,883.210526315789,38,0,1399
38,887,883.552631578947,38,0,1400
38,897,883.394736842105,37,-1,1401
38,909,882.394736842105,38,0,1402
38,890,881.368421052632,38,0,1403
38,910,881.605263157895,38,0,1404
38,890,881,39,1,1405
38,896,882.447368421053,39,1,1406
38,904,884.105263157895,38,0,1407
38,929,883.368421052632,38,0,1408
38,998,883.815789473684,38,0,1409
38,1008,883.315789473684,38,0,1410
38,1001,881.684210526316,38,0,1411
38,966,881.236842105263,38,0,1412
38,970,881.105263157895,38,0,1413
38,980,880.973684210526,38,0,1414
38,936,880.973684210526,39,1,1415
38,910,882.5,38,0,1416
38,754,884.078947368421,40,2,1417
38,751,889.552631578948,40,2,1418
38,727,895.789473684211,40,2,1419
38,743,902.973684210526,40,2,1420
37,736,907.297297297297,40,3,1421
37,779,913.945945945946,40,3,1422
38,811,920.921052631579,39,1,1423
38,821,925.815789473684,39,1,1424
38,836,930.5,39,1,1425
38,858,934.131578947368,39,1,1426
39,904,937.358974358974,40,1,1427
39,919,938.871794871795,39,0,1428
38,898,939.394736842105,39,1,1429
38,905,940.078947368421,38,0,1430
38,906,940.552631578947,38,0,1431
38,881,940.026315789474,38,0,1432
38,908,940.605263157895,38,0,1433
39,910,936.769230769231,38,-1,1434
39,896,934.948717948718,39,0,1435
39,868,932.538461538462,38,-1,1436
39,883,930.871794871795,38,-1,1437
38,881,932.131578947369,38,0,1438
38,859,929.947368421053,37,-1,1439
38,870,928.868421052632,38,0,1440
38,899,927.315789473684,37,-1,1441
38,887,925.105263157895,37,-1,1442
38,945,919.526315789474,37,-1,1443
38,959,913.289473684211,36,-2,1444
37,876,912.054054054054,35,-2,1445
37,946,907.72972972973,35,-2,1446
37,979,900.243243243243,35,-2,1447
38,946,884.236842105263,35,-3,1448
37,984,882.567567567568,34,-3,1449
38,961,864.657894736842,34,-4,1450
37,965,862.054054054054,35,-2,1451
